iso3,Territorio,cod_local,anio,zona,etnia,valor
COL,Los Pinos,NA,2021,rural,Indígena,0.1904
COL,Los Pinos,NA,2021,rural,No indígena,0.2504
COL,Los Pinos,NA,2021,rural,Total,0.2231
COL,Los Pinos,NA,2022,rural,Indígena,0.1329
COL,Los Pinos,NA,2022,rural,No indígena,0.1929
COL,Los Pinos,NA,2022,rural,Total,0.1656
COL,Los Pinos,NA,2023,rural,Indígena,0.5285
COL,Los Pinos,NA,2023,rural,No indígena,0.5385
COL,Los Pinos,NA,2023,rural,Total,0.5339
COL,Los Pinos,NA,2024,rural,Indígena,0.3243
COL,Los Pinos,NA,2024,rural,No indígena,0.3343
COL,Los Pinos,NA,2024,rural,Total,0.3298
COL,Los Pinos,NA,2025,rural,Indígena,0.1288
COL,Los Pinos,NA,2025,rural,No indígena,0.1388
COL,Los Pinos,NA,2025,rural,Total,0.1342
COL,Los Álamos,NA,2016,rural,Indígena,NA
COL,Los Álamos,NA,2016,rural,No indígena,NA
COL,Los Álamos,NA,2016,rural,Total,NA
COL,Los Álamos,NA,2017,rural,Indígena,NA
COL,Los Álamos,NA,2017,rural,No indígena,NA
COL,Los Álamos,NA,2017,rural,Total,NA
COL,Los Álamos,NA,2018,rural,Indígena,NA
COL,Los Álamos,NA,2018,rural,No indígena,NA
COL,Los Álamos,NA,2018,rural,Total,NA
COL,Los Álamos,NA,2019,rural,Indígena,NA
COL,Los Álamos,NA,2019,rural,No indígena,NA
COL,Los Álamos,NA,2019,rural,Total,NA
COL,Los Álamos,NA,2020,rural,Indígena,0
COL,Los Álamos,NA,2020,rural,No indígena,0.0463
COL,Los Álamos,NA,2020,rural,Total,0.0248
COL,Los Álamos,NA,2021,rural,Indígena,0.0442
COL,Los Álamos,NA,2021,rural,No indígena,0.1042
COL,Los Álamos,NA,2021,rural,Total,0.0773
COL,Los Álamos,NA,2022,rural,Indígena,0.147
COL,Los Álamos,NA,2022,rural,No indígena,0.207
COL,Los Álamos,NA,2022,rural,Total,0.1801
COL,Los Álamos,NA,2023,rural,Indígena,0.1376
COL,Los Álamos,NA,2023,rural,No indígena,0.1476
COL,Los Álamos,NA,2023,rural,Total,0.1431
COL,Los Álamos,NA,2024,rural,Indígena,0.2475
COL,Los Álamos,NA,2024,rural,No indígena,0.2575
COL,Los Álamos,NA,2024,rural,Total,0.253
COL,Los Álamos,NA,2025,rural,Indígena,0.2392
COL,Los Álamos,NA,2025,rural,No indígena,0.2492
COL,Los Álamos,NA,2025,rural,Total,0.2447
COL,Nueva Esperanza,NA,2016,periurbano,Indígena,NA
COL,Nueva Esperanza,NA,2016,periurbano,No indígena,NA
COL,Nueva Esperanza,NA,2016,periurbano,Total,NA
COL,Nueva Esperanza,NA,2017,periurbano,Indígena,NA
COL,Nueva Esperanza,NA,2017,periurbano,No indígena,NA
COL,Nueva Esperanza,NA,2017,periurbano,Total,NA
COL,Nueva Esperanza,NA,2018,periurbano,Indígena,NA
COL,Nueva Esperanza,NA,2018,periurbano,No indígena,NA
COL,Nueva Esperanza,NA,2018,periurbano,Total,NA
COL,Nueva Esperanza,NA,2019,periurbano,Indígena,NA
COL,Nueva Esperanza,NA,2019,periurbano,No indígena,NA
COL,Nueva Esperanza,NA,2019,periurbano,Total,NA
COL,Nueva Esperanza,NA,2020,periurbano,Indígena,0
COL,Nueva Esperanza,NA,2020,periurbano,No indígena,0
COL,Nueva Esperanza,NA,2020,periurbano,Total,0
COL,Nueva Esperanza,NA,2021,periurbano,Indígena,0.0144
COL,Nueva Esperanza,NA,2021,periurbano,No indígena,0.0744
COL,Nueva Esperanza,NA,2021,periurbano,Total,0.0566
COL,Nueva Esperanza,NA,2022,periurbano,Indígena,0.1234
COL,Nueva Esperanza,NA,2022,periurbano,No indígena,0.1834
COL,Nueva Esperanza,NA,2022,periurbano,Total,0.1652
COL,Nueva Esperanza,NA,2023,periurbano,Indígena,0.8541
COL,Nueva Esperanza,NA,2023,periurbano,No indígena,0.8041
COL,Nueva Esperanza,NA,2023,periurbano,Total,0.8192
COL,Nueva Esperanza,NA,2024,periurbano,Indígena,0.8108
COL,Nueva Esperanza,NA,2024,periurbano,No indígena,0.7608
COL,Nueva Esperanza,NA,2024,periurbano,Total,0.776
COL,Nueva Esperanza,NA,2025,periurbano,Indígena,0.9
COL,Nueva Esperanza,NA,2025,periurbano,No indígena,0.9
COL,Nueva Esperanza,NA,2025,periurbano,Total,0.9
COL,Nueva Vida,NA,2016,periurbano,Indígena,NA
COL,Nueva Vida,NA,2016,periurbano,No indígena,NA
COL,Nueva Vida,NA,2016,periurbano,Total,NA
COL,Nueva Vida,NA,2017,periurbano,Indígena,NA
COL,Nueva Vida,NA,2017,periurbano,No indígena,NA
COL,Nueva Vida,NA,2017,periurbano,Total,NA
COL,Nueva Vida,NA,2018,periurbano,Indígena,NA
COL,Nueva Vida,NA,2018,periurbano,No indígena,NA
COL,Nueva Vida,NA,2018,periurbano,Total,NA
COL,Nueva Vida,NA,2019,periurbano,Indígena,NA
COL,Nueva Vida,NA,2019,periurbano,No indígena,NA
COL,Nueva Vida,NA,2019,periurbano,Total,NA
COL,Nueva Vida,NA,2020,periurbano,Indígena,0.0319
COL,Nueva Vida,NA,2020,periurbano,No indígena,0.0919
COL,Nueva Vida,NA,2020,periurbano,Total,0.0742
COL,Nueva Vida,NA,2021,periurbano,Indígena,0.0202
COL,Nueva Vida,NA,2021,periurbano,No indígena,0.0802
COL,Nueva Vida,NA,2021,periurbano,Total,0.0619
COL,Nueva Vida,NA,2022,periurbano,Indígena,0.0915
COL,Nueva Vida,NA,2022,periurbano,No indígena,0.1515
COL,Nueva Vida,NA,2022,periurbano,Total,0.1336
COL,Nueva Vida,NA,2023,periurbano,Indígena,0.4053
COL,Nueva Vida,NA,2023,periurbano,No indígena,0.4153
COL,Nueva Vida,NA,2023,periurbano,Total,0.4122
COL,Nueva Vida,NA,2024,periurbano,Indígena,0.3202
COL,Nueva Vida,NA,2024,periurbano,No indígena,0.3302
COL,Nueva Vida,NA,2024,periurbano,Total,0.3272
COL,Nueva Vida,NA,2025,periurbano,Indígena,0.5102
COL,Nueva Vida,NA,2025,periurbano,No indígena,0.5202
COL,Nueva Vida,NA,2025,periurbano,Total,0.5172
COL,Plaza del Valle,NA,2016,rural,Indígena,NA
COL,Plaza del Valle,NA,2016,rural,No indígena,NA
COL,Plaza del Valle,NA,2016,rural,Total,NA
COL,Plaza del Valle,NA,2017,rural,Indígena,NA
COL,Plaza del Valle,NA,2017,rural,No indígena,NA
COL,Plaza del Valle,NA,2017,rural,Total,NA
COL,Plaza del Valle,NA,2018,rural,Indígena,NA
COL,Plaza del Valle,NA,2018,rural,No indígena,NA
COL,Plaza del Valle,NA,2018,rural,Total,NA
COL,Plaza del Valle,NA,2019,rural,Indígena,NA
COL,Plaza del Valle,NA,2019,rural,No indígena,NA
COL,Plaza del Valle,NA,2019,rural,Total,NA
COL,Plaza del Valle,NA,2020,rural,Indígena,0.0292
COL,Plaza del Valle,NA,2020,rural,No indígena,0.0892
COL,Plaza del Valle,NA,2020,rural,Total,0.0625
COL,Plaza del Valle,NA,2021,rural,Indígena,0
COL,Plaza del Valle,NA,2021,rural,No indígena,0
COL,Plaza del Valle,NA,2021,rural,Total,0
COL,Plaza del Valle,NA,2022,rural,Indígena,0.0351
COL,Plaza del Valle,NA,2022,rural,No indígena,0.0951
COL,Plaza del Valle,NA,2022,rural,Total,0.0682
COL,Plaza del Valle,NA,2023,rural,Indígena,0.3133
COL,Plaza del Valle,NA,2023,rural,No indígena,0.3233
COL,Plaza del Valle,NA,2023,rural,Total,0.3188
COL,Plaza del Valle,NA,2024,rural,Indígena,0.2546
COL,Plaza del Valle,NA,2024,rural,No indígena,0.2646
COL,Plaza del Valle,NA,2024,rural,Total,0.2601
COL,Plaza del Valle,NA,2025,rural,Indígena,0.4157
COL,Plaza del Valle,NA,2025,rural,No indígena,0.4257
COL,Plaza del Valle,NA,2025,rural,Total,0.4211
COL,San Isidro,NA,2016,rural,Indígena,NA
COL,San Isidro,NA,2016,rural,No indígena,NA
COL,San Isidro,NA,2016,rural,Total,NA
COL,San Isidro,NA,2017,rural,Indígena,NA
COL,San Isidro,NA,2017,rural,No indígena,NA
COL,San Isidro,NA,2017,rural,Total,NA
COL,San Isidro,NA,2018,rural,Indígena,NA
COL,San Isidro,NA,2018,rural,No indígena,NA
COL,San Isidro,NA,2018,rural,Total,NA
COL,San Isidro,NA,2019,rural,Indígena,NA
COL,San Isidro,NA,2019,rural,No indígena,NA
COL,San Isidro,NA,2019,rural,Total,NA
COL,San Isidro,NA,2020,rural,Indígena,0.058
COL,San Isidro,NA,2020,rural,No indígena,0.118
COL,San Isidro,NA,2020,rural,Total,0.091
COL,San Isidro,NA,2021,rural,Indígena,0
COL,San Isidro,NA,2021,rural,No indígena,0.0292
COL,San Isidro,NA,2021,rural,Total,0.0161
COL,San Isidro,NA,2022,rural,Indígena,0.2558
COL,San Isidro,NA,2022,rural,No indígena,0.3158
COL,San Isidro,NA,2022,rural,Total,0.2901
COL,San Isidro,NA,2023,rural,Indígena,0.2014
COL,San Isidro,NA,2023,rural,No indígena,0.2114
COL,San Isidro,NA,2023,rural,Total,0.2069
COL,San Isidro,NA,2024,rural,Indígena,0.2643
COL,San Isidro,NA,2024,rural,No indígena,0.2743
COL,San Isidro,NA,2024,rural,Total,0.2698
COL,San Isidro,NA,2025,rural,Indígena,0.3668
COL,San Isidro,NA,2025,rural,No indígena,0.3768
COL,San Isidro,NA,2025,rural,Total,0.3723
COL,San Joaquín,NA,2016,periurbano,Indígena,NA
COL,San Joaquín,NA,2016,periurbano,No indígena,NA
COL,San Joaquín,NA,2016,periurbano,Total,NA
COL,San Joaquín,NA,2017,periurbano,Indígena,NA
COL,San Joaquín,NA,2017,periurbano,No indígena,NA
COL,San Joaquín,NA,2017,periurbano,Total,NA
COL,San Joaquín,NA,2018,periurbano,Indígena,NA
COL,San Joaquín,NA,2018,periurbano,No indígena,NA
COL,San Joaquín,NA,2018,periurbano,Total,NA
COL,San Joaquín,NA,2019,periurbano,Indígena,NA
COL,San Joaquín,NA,2019,periurbano,No indígena,NA
COL,San Joaquín,NA,2019,periurbano,Total,NA
COL,San Joaquín,NA,2020,periurbano,Indígena,0
COL,San Joaquín,NA,2020,periurbano,No indígena,0.0595
COL,San Joaquín,NA,2020,periurbano,Total,0.0414
COL,San Joaquín,NA,2021,periurbano,Indígena,0.2404
COL,San Joaquín,NA,2021,periurbano,No indígena,0.3004
COL,San Joaquín,NA,2021,periurbano,Total,0.2824
COL,San Joaquín,NA,2022,periurbano,Indígena,0.1219
COL,San Joaquín,NA,2022,periurbano,No indígena,0.1819
COL,San Joaquín,NA,2022,periurbano,Total,0.1636
COL,San Joaquín,NA,2023,periurbano,Indígena,0.4665
COL,San Joaquín,NA,2023,periurbano,No indígena,0.4765
COL,San Joaquín,NA,2023,periurbano,Total,0.4735
COL,San Joaquín,NA,2024,periurbano,Indígena,0.4376
COL,San Joaquín,NA,2024,periurbano,No indígena,0.4476
COL,San Joaquín,NA,2024,periurbano,Total,0.4446
COL,San Joaquín,NA,2025,periurbano,Indígena,0.3572
COL,San Joaquín,NA,2025,periurbano,No indígena,0.3672
COL,San Joaquín,NA,2025,periurbano,Total,0.3642
COL,San Rafael,NA,2016,urbano,Indígena,NA
COL,San Rafael,NA,2016,urbano,No indígena,NA
COL,San Rafael,NA,2016,urbano,Total,NA
COL,San Rafael,NA,2017,urbano,Indígena,NA
COL,San Rafael,NA,2017,urbano,No indígena,NA
COL,San Rafael,NA,2017,urbano,Total,NA
COL,San Rafael,NA,2018,urbano,Indígena,NA
COL,San Rafael,NA,2018,urbano,No indígena,NA
COL,San Rafael,NA,2018,urbano,Total,NA
COL,San Rafael,NA,2019,urbano,Indígena,NA
COL,San Rafael,NA,2019,urbano,No indígena,NA
COL,San Rafael,NA,2019,urbano,Total,NA
COL,San Rafael,NA,2020,urbano,Indígena,0
COL,San Rafael,NA,2020,urbano,No indígena,0.0591
COL,San Rafael,NA,2020,urbano,Total,0.0504
COL,San Rafael,NA,2021,urbano,Indígena,0.1306
COL,San Rafael,NA,2021,urbano,No indígena,0.1906
COL,San Rafael,NA,2021,urbano,Total,0.1814
COL,San Rafael,NA,2022,urbano,Indígena,0.2107
COL,San Rafael,NA,2022,urbano,No indígena,0.2707
COL,San Rafael,NA,2022,urbano,Total,0.2617
COL,San Rafael,NA,2023,urbano,Indígena,0.4836
COL,San Rafael,NA,2023,urbano,No indígena,0.4936
COL,San Rafael,NA,2023,urbano,Total,0.4921
COL,San Rafael,NA,2024,urbano,Indígena,0.6142
COL,San Rafael,NA,2024,urbano,No indígena,0.6242
COL,San Rafael,NA,2024,urbano,Total,0.6227
COL,San Rafael,NA,2025,urbano,Indígena,0.7059
COL,San Rafael,NA,2025,urbano,No indígena,0.7159
COL,San Rafael,NA,2025,urbano,Total,0.7144
COL,Santa Ana,NA,2016,rural,Indígena,NA
COL,Santa Ana,NA,2016,rural,No indígena,NA
COL,Santa Ana,NA,2016,rural,Total,NA
COL,Santa Ana,NA,2017,rural,Indígena,NA
COL,Santa Ana,NA,2017,rural,No indígena,NA
COL,Santa Ana,NA,2017,rural,Total,NA
COL,Santa Ana,NA,2018,rural,Indígena,NA
COL,Santa Ana,NA,2018,rural,No indígena,NA
COL,Santa Ana,NA,2018,rural,Total,NA
COL,Santa Ana,NA,2019,rural,Indígena,NA
COL,Santa Ana,NA,2019,rural,No indígena,NA
COL,Santa Ana,NA,2019,rural,Total,NA
COL,Santa Ana,NA,2020,rural,Indígena,0
COL,Santa Ana,NA,2020,rural,No indígena,0
COL,Santa Ana,NA,2020,rural,Total,0
COL,Santa Ana,NA,2021,rural,Indígena,0.1174
COL,Santa Ana,NA,2021,rural,No indígena,0.1774
COL,Santa Ana,NA,2021,rural,Total,0.1505
COL,Santa Ana,NA,2022,rural,Indígena,0.0214
COL,Santa Ana,NA,2022,rural,No indígena,0.0814
COL,Santa Ana,NA,2022,rural,Total,0.0543
COL,Santa Ana,NA,2023,rural,Indígena,0.2818
COL,Santa Ana,NA,2023,rural,No indígena,0.2918
COL,Santa Ana,NA,2023,rural,Total,0.2873
COL,Santa Ana,NA,2024,rural,Indígena,0.3537
COL,Santa Ana,NA,2024,rural,No indígena,0.3637
COL,Santa Ana,NA,2024,rural,Total,0.3592
COL,Santa Ana,NA,2025,rural,Indígena,0.5217
COL,Santa Ana,NA,2025,rural,No indígena,0.5317
COL,Santa Ana,NA,2025,rural,Total,0.5272
COL,Santa Elena,NA,2016,periurbano,Indígena,NA
COL,Santa Elena,NA,2016,periurbano,No indígena,NA
COL,Santa Elena,NA,2016,periurbano,Total,NA
COL,Santa Elena,NA,2017,periurbano,Indígena,NA
COL,Santa Elena,NA,2017,periurbano,No indígena,NA
COL,Santa Elena,NA,2017,periurbano,Total,NA
COL,Santa Elena,NA,2018,periurbano,Indígena,NA
COL,Santa Elena,NA,2018,periurbano,No indígena,NA
COL,Santa Elena,NA,2018,periurbano,Total,NA
COL,Santa Elena,NA,2019,periurbano,Indígena,NA
COL,Santa Elena,NA,2019,periurbano,No indígena,NA
COL,Santa Elena,NA,2019,periurbano,Total,NA
COL,Santa Elena,NA,2020,periurbano,Indígena,0.0518
COL,Santa Elena,NA,2020,periurbano,No indígena,0.1118
COL,Santa Elena,NA,2020,periurbano,Total,0.094
COL,Santa Elena,NA,2021,periurbano,Indígena,0
COL,Santa Elena,NA,2021,periurbano,No indígena,0
COL,Santa Elena,NA,2021,periurbano,Total,0
COL,Santa Elena,NA,2022,periurbano,Indígena,0.0197
COL,Santa Elena,NA,2022,periurbano,No indígena,0.0797
COL,Santa Elena,NA,2022,periurbano,Total,0.0615
COL,Santa Elena,NA,2023,periurbano,Indígena,0.394
COL,Santa Elena,NA,2023,periurbano,No indígena,0.404
COL,Santa Elena,NA,2023,periurbano,Total,0.401
COL,Santa Elena,NA,2024,periurbano,Indígena,0.4936
COL,Santa Elena,NA,2024,periurbano,No indígena,0.5036
COL,Santa Elena,NA,2024,periurbano,Total,0.5005
COL,Santa Elena,NA,2025,periurbano,Indígena,0.4654
COL,Santa Elena,NA,2025,periurbano,No indígena,0.4754
COL,Santa Elena,NA,2025,periurbano,Total,0.4724
COL,Santa Lucía,NA,2016,rural,Indígena,NA
COL,Santa Lucía,NA,2016,rural,No indígena,NA
COL,Santa Lucía,NA,2016,rural,Total,NA
COL,Santa Lucía,NA,2017,rural,Indígena,NA
COL,Santa Lucía,NA,2017,rural,No indígena,NA
COL,Santa Lucía,NA,2017,rural,Total,NA
COL,Santa Lucía,NA,2018,rural,Indígena,NA
COL,Santa Lucía,NA,2018,rural,No indígena,NA
COL,Santa Lucía,NA,2018,rural,Total,NA
COL,Santa Lucía,NA,2019,rural,Indígena,NA
COL,Santa Lucía,NA,2019,rural,No indígena,NA
COL,Santa Lucía,NA,2019,rural,Total,NA
COL,Santa Lucía,NA,2020,rural,Indígena,0.0324
COL,Santa Lucía,NA,2020,rural,No indígena,0.0924
COL,Santa Lucía,NA,2020,rural,Total,0.066
COL,Santa Lucía,NA,2021,rural,Indígena,0
COL,Santa Lucía,NA,2021,rural,No indígena,0
COL,Santa Lucía,NA,2021,rural,Total,0
COL,Santa Lucía,NA,2022,rural,Indígena,0
COL,Santa Lucía,NA,2022,rural,No indígena,0.0522
COL,Santa Lucía,NA,2022,rural,Total,0.0281
COL,Santa Lucía,NA,2023,rural,Indígena,0.3005
COL,Santa Lucía,NA,2023,rural,No indígena,0.3105
COL,Santa Lucía,NA,2023,rural,Total,0.3059
COL,Santa Lucía,NA,2024,rural,Indígena,0.394
COL,Santa Lucía,NA,2024,rural,No indígena,0.404
COL,Santa Lucía,NA,2024,rural,Total,0.3994
COL,Santa Lucía,NA,2025,rural,Indígena,0.2372
COL,Santa Lucía,NA,2025,rural,No indígena,0.2472
COL,Santa Lucía,NA,2025,rural,Total,0.2428
COL,Santa Rosa,NA,2016,periurbano,Indígena,NA
COL,Santa Rosa,NA,2016,periurbano,No indígena,NA
COL,Santa Rosa,NA,2016,periurbano,Total,NA
COL,Santa Rosa,NA,2017,periurbano,Indígena,NA
COL,Santa Rosa,NA,2017,periurbano,No indígena,NA
COL,Santa Rosa,NA,2017,periurbano,Total,NA
COL,Santa Rosa,NA,2018,periurbano,Indígena,NA
COL,Santa Rosa,NA,2018,periurbano,No indígena,NA
COL,Santa Rosa,NA,2018,periurbano,Total,NA
COL,Santa Rosa,NA,2019,periurbano,Indígena,NA
COL,Santa Rosa,NA,2019,periurbano,No indígena,NA
COL,Santa Rosa,NA,2019,periurbano,Total,NA
COL,Santa Rosa,NA,2020,periurbano,Indígena,0.0448
COL,Santa Rosa,NA,2020,periurbano,No indígena,0.1048
COL,Santa Rosa,NA,2020,periurbano,Total,0.0871
COL,Santa Rosa,NA,2021,periurbano,Indígena,0.0104
COL,Santa Rosa,NA,2021,periurbano,No indígena,0.0704
COL,Santa Rosa,NA,2021,periurbano,Total,0.0523
COL,Santa Rosa,NA,2022,periurbano,Indígena,0.0743
COL,Santa Rosa,NA,2022,periurbano,No indígena,0.1343
COL,Santa Rosa,NA,2022,periurbano,Total,0.1165
COL,Santa Rosa,NA,2023,periurbano,Indígena,0.4526
COL,Santa Rosa,NA,2023,periurbano,No indígena,0.4626
COL,Santa Rosa,NA,2023,periurbano,Total,0.4596
COL,Santa Rosa,NA,2024,periurbano,Indígena,0.5936
COL,Santa Rosa,NA,2024,periurbano,No indígena,0.6036
COL,Santa Rosa,NA,2024,periurbano,Total,0.6006
COL,Santa Rosa,NA,2025,periurbano,Indígena,0.6572
COL,Santa Rosa,NA,2025,periurbano,No indígena,0.6672
COL,Santa Rosa,NA,2025,periurbano,Total,0.6642
COL,Villa Esperanza,NA,2016,rural,Indígena,NA
COL,Villa Esperanza,NA,2016,rural,No indígena,NA
COL,Villa Esperanza,NA,2016,rural,Total,NA
COL,Villa Esperanza,NA,2017,rural,Indígena,NA
COL,Villa Esperanza,NA,2017,rural,No indígena,NA
COL,Villa Esperanza,NA,2017,rural,Total,NA
COL,Villa Esperanza,NA,2018,rural,Indígena,NA
COL,Villa Esperanza,NA,2018,rural,No indígena,NA
COL,Villa Esperanza,NA,2018,rural,Total,NA
COL,Villa Esperanza,NA,2019,rural,Indígena,NA
COL,Villa Esperanza,NA,2019,rural,No indígena,NA
COL,Villa Esperanza,NA,2019,rural,Total,NA
COL,Villa Esperanza,NA,2020,rural,Indígena,0.1068
COL,Villa Esperanza,NA,2020,rural,No indígena,0.1668
COL,Villa Esperanza,NA,2020,rural,Total,0.1393
COL,Villa Esperanza,NA,2021,rural,Indígena,0
COL,Villa Esperanza,NA,2021,rural,No indígena,0
COL,Villa Esperanza,NA,2021,rural,Total,0
COL,Villa Esperanza,NA,2022,rural,Indígena,0.0245
COL,Villa Esperanza,NA,2022,rural,No indígena,0.0845
COL,Villa Esperanza,NA,2022,rural,Total,0.0569
COL,Villa Esperanza,NA,2023,rural,Indígena,0.1907
COL,Villa Esperanza,NA,2023,rural,No indígena,0.2007
COL,Villa Esperanza,NA,2023,rural,Total,0.1961
COL,Villa Esperanza,NA,2024,rural,Indígena,0.2161
COL,Villa Esperanza,NA,2024,rural,No indígena,0.2261
COL,Villa Esperanza,NA,2024,rural,Total,0.2217
COL,Villa Esperanza,NA,2025,rural,Indígena,0.2609
COL,Villa Esperanza,NA,2025,rural,No indígena,0.2709
COL,Villa Esperanza,NA,2025,rural,Total,0.2665
COL,Villa Norte,NA,2016,periurbano,Indígena,NA
COL,Villa Norte,NA,2016,periurbano,No indígena,NA
COL,Villa Norte,NA,2016,periurbano,Total,NA
COL,Villa Norte,NA,2017,periurbano,Indígena,NA
COL,Villa Norte,NA,2017,periurbano,No indígena,NA
COL,Villa Norte,NA,2017,periurbano,Total,NA
COL,Villa Norte,NA,2018,periurbano,Indígena,NA
COL,Villa Norte,NA,2018,periurbano,No indígena,NA
COL,Villa Norte,NA,2018,periurbano,Total,NA
COL,Villa Norte,NA,2019,periurbano,Indígena,NA
COL,Villa Norte,NA,2019,periurbano,No indígena,NA
COL,Villa Norte,NA,2019,periurbano,Total,NA
COL,Villa Norte,NA,2020,periurbano,Indígena,0.0521
COL,Villa Norte,NA,2020,periurbano,No indígena,0.1121
COL,Villa Norte,NA,2020,periurbano,Total,0.0942
COL,Villa Norte,NA,2021,periurbano,Indígena,0.1488
COL,Villa Norte,NA,2021,periurbano,No indígena,0.2088
COL,Villa Norte,NA,2021,periurbano,Total,0.1905
COL,Villa Norte,NA,2022,periurbano,Indígena,0.2049
COL,Villa Norte,NA,2022,periurbano,No indígena,0.2649
COL,Villa Norte,NA,2022,periurbano,Total,0.2469
COL,Villa Norte,NA,2023,periurbano,Indígena,0.4906
COL,Villa Norte,NA,2023,periurbano,No indígena,0.5006
COL,Villa Norte,NA,2023,periurbano,Total,0.4976
COL,Villa Norte,NA,2024,periurbano,Indígena,0.489
COL,Villa Norte,NA,2024,periurbano,No indígena,0.499
COL,Villa Norte,NA,2024,periurbano,Total,0.496
COL,Villa Norte,NA,2025,periurbano,Indígena,0.4637
COL,Villa Norte,NA,2025,periurbano,No indígena,0.4737
COL,Villa Norte,NA,2025,periurbano,Total,0.4706
COL,Villa Sur,NA,2016,rural,Indígena,NA
COL,Villa Sur,NA,2016,rural,No indígena,NA
COL,Villa Sur,NA,2016,rural,Total,NA
COL,Villa Sur,NA,2017,rural,Indígena,NA
COL,Villa Sur,NA,2017,rural,No indígena,NA
COL,Villa Sur,NA,2017,rural,Total,NA
COL,Villa Sur,NA,2018,rural,Indígena,NA
COL,Villa Sur,NA,2018,rural,No indígena,NA
COL,Villa Sur,NA,2018,rural,Total,NA
COL,Villa Sur,NA,2019,rural,Indígena,NA
COL,Villa Sur,NA,2019,rural,No indígena,NA
COL,Villa Sur,NA,2019,rural,Total,NA
COL,Villa Sur,NA,2020,rural,Indígena,0.0421
COL,Villa Sur,NA,2020,rural,No indígena,0.1021
COL,Villa Sur,NA,2020,rural,Total,0.075
COL,Villa Sur,NA,2021,rural,Indígena,0
COL,Villa Sur,NA,2021,rural,No indígena,0.0032
COL,Villa Sur,NA,2021,rural,Total,0.0018
COL,Villa Sur,NA,2022,rural,Indígena,0
COL,Villa Sur,NA,2022,rural,No indígena,0.0114
COL,Villa Sur,NA,2022,rural,Total,0.0062
COL,Villa Sur,NA,2023,rural,Indígena,0.1102
COL,Villa Sur,NA,2023,rural,No indígena,0.1202
COL,Villa Sur,NA,2023,rural,Total,0.1156
COL,Villa Sur,NA,2024,rural,Indígena,0.1341
COL,Villa Sur,NA,2024,rural,No indígena,0.1441
COL,Villa Sur,NA,2024,rural,Total,0.1396
COL,Villa Sur,NA,2025,rural,Indígena,0.332
COL,Villa Sur,NA,2025,rural,No indígena,0.342
COL,Villa Sur,NA,2025,rural,Total,0.3374
COL,Vista Hermosa,NA,2016,rural,Indígena,NA
COL,Vista Hermosa,NA,2016,rural,No indígena,NA
COL,Vista Hermosa,NA,2016,rural,Total,NA
COL,Vista Hermosa,NA,2017,rural,Indígena,NA
COL,Vista Hermosa,NA,2017,rural,No indígena,NA
COL,Vista Hermosa,NA,2017,rural,Total,NA
COL,Vista Hermosa,NA,2018,rural,Indígena,NA
COL,Vista Hermosa,NA,2018,rural,No indígena,NA
COL,Vista Hermosa,NA,2018,rural,Total,NA
COL,Vista Hermosa,NA,2019,rural,Indígena,NA
COL,Vista Hermosa,NA,2019,rural,No indígena,NA
COL,Vista Hermosa,NA,2019,rural,Total,NA
COL,Vista Hermosa,NA,2020,rural,Indígena,0
COL,Vista Hermosa,NA,2020,rural,No indígena,0.0358
COL,Vista Hermosa,NA,2020,rural,Total,0.0197
COL,Vista Hermosa,NA,2021,rural,Indígena,0.0184
COL,Vista Hermosa,NA,2021,rural,No indígena,0.0784
COL,Vista Hermosa,NA,2021,rural,Total,0.0527
COL,Vista Hermosa,NA,2022,rural,Indígena,0
COL,Vista Hermosa,NA,2022,rural,No indígena,0.0064
COL,Vista Hermosa,NA,2022,rural,Total,0.0035
COL,Vista Hermosa,NA,2023,rural,Indígena,0.1561
COL,Vista Hermosa,NA,2023,rural,No indígena,0.1661
COL,Vista Hermosa,NA,2023,rural,Total,0.1616
COL,Vista Hermosa,NA,2024,rural,Indígena,0.369
COL,Vista Hermosa,NA,2024,rural,No indígena,0.379
COL,Vista Hermosa,NA,2024,rural,Total,0.3745
COL,Vista Hermosa,NA,2025,rural,Indígena,0.3577
COL,Vista Hermosa,NA,2025,rural,No indígena,0.3677
COL,Vista Hermosa,NA,2025,rural,Total,0.3631
